．	0.9978401727861771
できる	0.5680345572354212
記述	0.11879049676025918
れる	0.7667386609071274
また	0.4017278617710583
から	0.67170626349892
する	1.0
性	0.5377969762419006
結果	0.591792656587473
一	0.183585313174946
的だ	0.7516198704103672
が	0.9719222462203023
技術	0.13174946004319654
コーパス	0.3369330453563715
率	0.2613390928725702
対する	0.43844492440604754
の	1.0
と	0.9870410367170627
表現	0.326133909287257
情報	0.42332613390928725
は	1.0
関する	0.21166306695464362
いる	0.6565874730021598
獲得	0.12311015118790497
自動	0.31533477321814257
比較	0.20518358531317496
多い	0.13822894168466524
より	0.21166306695464362
対象	0.32181425485961124
ある	0.4816414686825054
適合	0.10367170626349892
内容	0.10151187904967603
を	1.0
および	0.17062634989200864
ところ	0.11447084233261338
それ	0.2159827213822894
場合	0.2894168466522678
テキスト	0.17926565874730022
，	0.9503239740820735
重要だ	0.20302375809935205
検索	0.13822894168466524
ようだ	0.1900647948164147
存在	0.12095032397408208
よる	0.7645788336933045
得る	0.3779697624190065
こと	0.8704103671706264
文	0.41252699784017277
に	0.9978401727861771
手法	0.593952483801296
提案	0.6263498920086393
辞書	0.20086393088552915
確認	0.21382289416846653
その	0.531317494600432
類似	0.14254859611231102
含む	0.19654427645788336
評価	0.38444924406047515
なる	0.49892008639308855
%	0.27429805615550756
高い	0.27645788336933047
知識	0.15766738660907129
られる	0.509719222462203
考慮	0.1079913606911447
本	0.6825053995680346
有効だ	0.265658747300216
可能だ	0.28077753779697623
出現	0.12958963282937366
構造	0.24838012958963282
日本	0.3930885529157667
だ	0.7062634989200864
基づく	0.4060475161987041
解析	0.34557235421166305
さらに	0.23110151187904968
)	0.4449244060475162
大	0.13606911447084233
文章	0.10367170626349892
実験	0.5356371490280778
モデル	0.2267818574514039
用いる	0.6457883369330454
構築	0.20086393088552915
学習	0.2267818574514039
作成	0.2159827213822894
精度	0.35853131749460043
これ	0.37365010799136067
いう	0.3542116630669546
,	0.23974082073434125
本稿	0.3369330453563715
おける	0.3542116630669546
化	0.3174946004319654
語	0.5529157667386609
中	0.2786177105831533
で	0.9827213822894169
システム	0.3412526997840173
・	0.2634989200863931
記事	0.11231101511879049
利用	0.42764578833693306
行う	0.42548596112311016
機械	0.2267818574514039
ため	0.6889848812095032
選択	0.1511879049676026
(	0.43628509719222464
規模	0.11879049676025918
形態	0.15550755939524838
おく	0.34557235421166305
「	0.22894168466522677
示す	0.3563714902807775
へ	0.19870410367170627
分析	0.17926565874730022
言語	0.3952483801295896
抽出	0.265658747300216
か	0.265658747300216
まず	0.12526997840172785
付与	0.11231101511879049
素	0.1490280777537797
」	0.22894168466522677
複数	0.17278617710583152
目的	0.15550755939524838
も	0.43844492440604754
つく	0.4103671706263499
処理	0.31965442764578833
各	0.18142548596112312
研究	0.3369330453563715
文法	0.10151187904967603
関係	0.2915766738660907
ない	0.5442764578833693
この	0.4535637149028078
部分	0.10367170626349892
使用	0.10151187904967603
単語	0.22894168466522677
自然	0.1079913606911447
や	0.4406047516198704
しかし	0.15766738660907129
法	0.2224622030237581
人手	0.12095032397408208
方法	0.3002159827213823
与える	0.13822894168466524
問題	0.32181425485961124
約	0.11447084233261338
そこ	0.16198704103671707
のみ	0.12095032397408208
ら	0.2958963282937365
分類	0.17494600431965443
数	0.13390928725701945
-	0.18142548596112312
語彙	0.11231101511879049
既存	0.11879049676025918
点	0.15982721382289417
述べる	0.1511879049676026
論文	0.4427645788336933
など	0.3304535637149028
程度	0.10151187904967603
つ	0.37365010799136067
2	0.265658747300216
我々	0.17494600431965443
向上	0.18142548596112312
決定	0.11447084233261338
従来	0.20734341252699784
正解	0.15334773218142547
度	0.19438444924406048
異なる	0.12958963282937366
くる	0.13390928725701945
間	0.31965442764578833
全体	0.10367170626349892
人間	0.10583153347732181
データ	0.24838012958963282
計算	0.15334773218142547
者	0.16198704103671707
二	0.11231101511879049
特徴	0.17062634989200864
多く	0.11879049676025918
.	0.12742980561555076
行なう	0.16414686825053995
性能	0.1079913606911447
文書	0.17278617710583152
統計	0.13174946004319654
実際	0.12311015118790497
適切だ	0.1101511879049676
構文	0.16198704103671707
上	0.20518358531317496
適用	0.17062634989200864
意味	0.2526997840172786
規則	0.12095032397408208
生成	0.16198704103671707
値	0.1468682505399568
着目	0.10151187904967603
だけ	0.1468682505399568
実現	0.1511879049676026
考える	0.1447084233261339
構成	0.11447084233261338
持つ	0.16198704103671707
対応	0.1490280777537797
翻訳	0.1879049676025918
1	0.21814254859611232
際	0.12742980561555076
せる	0.1101511879049676
効率	0.10367170626349892
依存	0.1079913606911447
新聞	0.10583153347732181
ぬ	0.11879049676025918
必要だ	0.28725701943844495
認識	0.11879049676025918
さ	0.1511879049676026
それぞれ	0.12311015118790497
名詞	0.1079913606911447
のだ	0.11231101511879049
3	0.13822894168466524
もの	0.23758099352051837
推定	0.1468682505399568
確率	0.11231101511879049
まで	0.14038876889848811
種類	0.1490280777537797
定義	0.1101511879049676
