関係	0.7486725663716814
進める	0.2867256637168142
既に	0.2513274336283186
直す	0.12743362831858407
すなわち	0.5132743362831859
指す	0.27079646017699116
212	0.007079646017699115
必ず	0.2
せる	0.7097345132743362
経済	0.11150442477876106
=	0.6371681415929203
的だ	0.8194690265486726
値	0.6867256637168142
有用だ	0.29557522123893804
静的だ	0.03008849557522124
行なう	0.31150442477876106
時期	0.047787610619469026
新ただ	0.39823008849557523
補完	0.11150442477876106
規制	0.012389380530973451
そのような	0.3292035398230089
まで	0.7415929203539823
最後だ	0.5256637168141592
挙げる	0.38761061946902653
after	0.0035398230088495575
番組	0.035398230088495575
元	0.415929203539823
ナンバー	0.005309734513274336
つまり	0.45309734513274336
事務	0.033628318584070796
ステップ	0.15575221238938053
適切だ	0.552212389380531
約	0.5238938053097345
存在	0.7061946902654868
保障	0.007079646017699115
こと	0.8176991150442477
時	0.5575221238938053
実現	0.504424778761062
イデオロギー	0.005309734513274336
また	0.8194690265486726
フレーム	0.10619469026548672
おる	0.7380530973451327
取り除く	0.14690265486725665
はじめ	0.7469026548672566
不可	0.02831858407079646
単位	0.48849557522123893
主だ	0.4920353982300885
ごと	0.46194690265486726
間接	0.12035398230088495
0586	0.0017699115044247787
：	0.35929203539823007
性	0.8123893805309734
P	0.3398230088495575
間	0.7663716814159292
作業	0.3486725663716814
上がる	0.1415929203539823
場所	0.19469026548672566
上げる	0.3274336283185841
三十一	0.005309734513274336
j	0.3504424778761062
重	0.1256637168141593
すぎる	0.16991150442477876
実験	0.720353982300885
どう	0.5309734513274337
ヒューリスティックス	0.03008849557522124
大学	0.1752212389380531
該当	0.21946902654867256
群	0.2088495575221239
法	0.5610619469026549
ある	0.8194690265486726
加えて	0.06017699115044248
語	0.7929203539823009
ほう	0.16991150442477876
など	0.7964601769911505
山本	0.03893805309734513
近年	0.35752212389380533
取り組み	0.05663716814159292
対応	0.7026548672566372
分かる	0.4407079646017699
化	0.7575221238938054
考え	0.35221238938053095
比較的	0.40707964601769914
定める	0.23539823008849559
エンジン	0.1168141592920354
ら	0.815929203539823
tfidf	0.02654867256637168
クラスタリング	0.1168141592920354
ぬ	0.7716814159292036
ひと	0.2
応用	0.3168141592920354
知識	0.4424778761061947
このように	0.5451327433628319
なぜなら	0.09734513274336283
例文	0.22831858407079647
78	0.08849557522123894
否決	0.0017699115044247787
規模	0.43716814159292033
性能	0.35752212389380533
ともに	0.4265486725663717
欧	0.035398230088495575
閾値	0.2176991150442478
この	0.8194690265486726
三億四千万	0.0035398230088495575
精度	0.6353982300884956
部分	0.6902654867256637
31	0.1256637168141593
下がる	0.13982300884955753
圏	0.021238938053097345
応じる	0.3805309734513274
やすい	0.48672566371681414
全て	0.46017699115044247
今月	0.0017699115044247787
1	0.8106194690265487
もつ	0.30265486725663715
いる	0.8194690265486726
テキスト	0.4654867256637168
64	0.07610619469026549
大きい	0.6991150442477876
工夫	0.13097345132743363
公開	0.18230088495575222
山崎	0.008849557522123894
09	0.04070796460176991
用いる	0.8106194690265487
簡潔だ	0.09380530973451327
国境	0.0017699115044247787
東	0.06017699115044248
主	0.2867256637168142
とおり	0.17345132743362832
労力	0.08672566371681416
0865	0.0017699115044247787
対する	0.8176991150442477
箇所	0.20353982300884957
判定	0.49557522123893805
つ	0.8141592920353983
したがって	0.3433628318584071
日経	0.019469026548672566
放送	0.04424778761061947
新しい	0.336283185840708
eqnarray	0.1663716814159292
関する	0.7327433628318584
以前	0.12389380530973451
損なう	0.05486725663716814
.0	0.2831858407079646
でも	0.727433628318584
以来	0.02831858407079646
用言	0.1592920353982301
困難だ	0.5292035398230088
換言	0.03893805309734513
策	0.0920353982300885
さ	0.7079646017699115
年	0.3911504424778761
適用	0.6194690265486725
残す	0.19469026548672566
&=	0.2088495575221239
うち	0.6672566371681415
安全だ	0.024778761061946902
する	0.8194690265486726
ところ	0.5061946902654867
以降	0.36460176991150445
分野	0.4300884955752212
問題	0.7469026548672566
